id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes
chant_365516,Praeclarum late tibi vir sine,203919,1,,*,D-KA Aug. LX,1,236r,1.0,,,feast_0132,genre_a,office_v2,source_414,,http://cantus.uwaterloo.ca/chant/619965/,Praeclarum late tibi vir sine fine beate nomen non fictae fidei manet o Benedicte,Preclarum late tibi vir sine fine beate Nomen non ficte fidei manet o BENEDICTE,1---dc--ddfg--fed---cd--d---dh--hg---hijh---k--gf---gh--h---efd--cd--d---h--g---h---kl--kjh---g--hjh--h---efd--c---eg-hd---fe--d--cd--d7---4,
chant_366209,Praedicta nutrix illius ad purgandum,004362,8,,*,D-KA Aug. LX,2.1,054v,7.0,,,feast_0132,genre_a,office_m,source_414,,http://cantus.uwaterloo.ca/chant/616023/,Praedicta nutrix illius ad purgandum triticum a vicinis mulieribus capisterium petiit quod casu accidente confractum est,Predicta nutrix illius ad purgandum triticum a vicinis mulieribus capisterium peciit quod casu accidente confractum est,1---g--gk--h---h--gf---gh--h--g---j---k--l--kJ---k--k--k---k---k--l--l---k-k7--k--lm--l--kj-klk---h--h--h--k--k---g--fg--g---gh---fe--d---g--g--gF--h---hkj--g--fg---g---3,
chant_368134,Principes populorum congregati sunt cum,004379,8,,1,F-Pn lat. 15181,2.1,502r,1.0,,,feast_0198,genre_a,office_m,source_447,,http://cantus.uwaterloo.ca/chant/412565/,Principes populorum congregati sunt cum deo Abraham,Principes populorum congregati sunt cum deo abraham | euouae | {Omnes gentes},1---g--g--g---h--h--g--gf---fh--kj--h7--k---j---h---g--h---j--h--g---4---k--k--j--k--h--g7---3,
chant_370779,Propter nomen tuum propitius esto,203977,8,,3,F-Pn lat. 12044,1.4,035r,19.0,,,feast_0725,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/399142/,Propter nomen tuum propitius esto peccatoris nostris domine,Propter nomen tuum propicius esto peccatoris nostris domine | Seuouae,1---k--k---kj--h---k--kl---k--k--kj--hg---h--gh---gf--g--h---jk--hf---h--g--g---4---k--k--h--k--l--k---3,
chant_372155,Psallite deo nostro psallite psallite,004406,1,,a,D-KA Aug. LX,1.2,030r,2.0,,,feast_0552,genre_a,office_m,source_414,,http://cantus.uwaterloo.ca/chant/615498/,Psallite deo nostro psallite psallite regi nostro psallite sapienter,Psallite deo nostro psallite psallite regi nostro psallite sapienter | ~Omnes gentes,1---d--c--d---f--e---d--d---f--d--c---f--gh--h---h--g---f--g---f--f--c---d--fe--d--d7---4---h--h--hg--gf--gh--g---3,
chant_372729,Puer Samuel ministrabat ante deum,004414,7,,A1,CH-Fco 2,6M,134v,5.0,,,feast_0332,genre_a,office_v2,source_477,,http://cantus.uwaterloo.ca/chant/255431/,Puer Samuel ministrabat ante deum coram heli et sermo domini erat pretiosus cum eo,Puer samuhel ministrabat ante deum coram hely et sermo domini erat preciosus cum eo | euouae,1---g--h---k--kl--l---k--l--m--n---n--o---n--m---o--n---mn--m---kl---nm--kl7---n--ml--l---l--k---j--h--gh--j---h---h--h---4---l--l--m--l--k--jh---3,
chant_373052,Puer qui natus est nobis,004412,7,,D2,CH-Fco 2,M,188v,21.0,,,feast_0983,genre_a,office_v2,source_477,,http://cantus.uwaterloo.ca/chant/256315/,Puer qui natus est nobis plus quam propheta est hic est enim de quo salvator ait inter natos mulierum non surrexit major Joanne Baptista,Puer qui natus est nobis plus quam propheta est hic est enim de quo salvator ait inter natos mulierum non surrexit maior iohanne baptista | euouae,1---gl--l---m7---l--k---kjh---km--l---lml---k---kjh--j--h---g---f---h---km--l---lml---kj7---h--kh--jh---g--g---f--h---k--kh---k--k--km--l---m---l--kj--h---k--j---g--jk7--h---h--g--g---4---l--l--m--l--k--kl77---3,
chant_375317,Quaerite primum regnum dei et,004431,1,,G1,I-Ac 693,M,182r,2.0,,,feast_0403,genre_a,office_v2,source_379,,http://cantus.uwaterloo.ca/chant/172195/,Quaerite primum regnum dei et justitiam ejus et haec omnia adicientur vobis alleluia,QUerite primum regnum dei et iustitiam eius et hec omnia adicientur vobis alleluia | Euouae,1---g--c--d---dhj--h---h--h---h--hg-hjhg---f---g--h7--g--f---g--d---g---g---h--g--f---f--f--g--fe--def---g-g--def---g--fe--d--d7---4---h--h--g--f--gh--g777---3,
chant_376049,Quando nata est virgo sacratissima,004440,3,,3,NL-Uu 406,3,169v,1.0,,,feast_1204,genre_a,office_v2,source_573,,http://cantus.uwaterloo.ca/chant/496416/,Quando nata est virgo sacratissima tunc illuminatus est mundus stirps beata radix sancta et benedictus fructus ejus,Quando nata est virgo sacratissima tunc illuminatus est mundus stirps beata radix sancta et benedictus fructus eius,1---e--ed---g--hk---k---klK--k---kj--h--kj--h--g---g---h--k--j7--hfg--g---gh---e--e---gk---k--lk--jh---k--k---jhhG--g---hG---h--hk--gf--de---hf--gf---e--e---4,
chant_379037,Qui colere das inventionem Catharinae,a01394,1,D,D1,NL-DHk 76 E 18,1,095r,1.0,,,feast_0957,genre_a,office_v,source_272,,http://cantus.uwaterloo.ca/chant/666894/,Qui colere das inventionem Catharinae corporis hodie colentibus da devotionem te precamur rex alme gloriae alleluia,Qui colere das inventionem katherine corporis hodie colentibus da devotionem te precamur rex alme glorie alleluya | Seculorum amen,1---cd---dh-j--h--h---hgf---df-f--gh--fe--d--df---K--9--a--9L---K-L9--LK-J---KJ--H--J---a--c--d--ded---c---a--b--cb--a--9---bd---cba--g--a---agDCB---C--B---AB--B--B---CD9--DC--B--B---a--a9D--9---9DCB,
chant_379471,Qui de terra est de,004464,3,,3,NL-Uu 406,M,036r,8.0,,,feast_1262,genre_a,office_v,source_573,,http://cantus.uwaterloo.ca/chant/492572/,Qui de terra est de terra loquitur qui de caelo venit super omnes est et quod vidit et audivit hoc testatur et testimonium ejus nemo accepit qui autem acceperit ejus testimonium signavit quia deus verax est,Qui de terra est de terra loquitur qui de caelo venit super omnes est et quod vidit et audivit hoc testatur et testimonium eius nemo accepit qui autem acceperit eius testimonium signavit quia deus verax est,1---e---ed---g--hk---k---jk---l--l---kl--k--g---g---h---k--k---hg--hg---e--f7---gF--fe---d---f---d---e--f---gh---hG--g--f---g---gf--f--f---fE---e--f--g--g--f---feeD--d---dc--g---hk--k--k---j---kL--l---l7--k--j--g---g--g---g--h--k--j--h---hG--gk--h---gfd--ef---gf--gh---gf--gf---e---4,
chant_380675,Qui manet in me et,004478,7,,A1,A-Wn 1799**,R,137v,18.0,,,feast_0260,genre_a,office_l,source_531,,http://cantus.uwaterloo.ca/chant/545670/,Qui manet in me et ego in eo hic fert fructum multum alleluia,Qui manet in me et ego in eo hic fert fructum multum alleluia | Euouae,1---g---j--k---lm---l---lnm-no---nmk--m7---nm---l--l---l---j---lm--l---kj--gh---j--h--g--g---4---l--l--m--l--k--jh7---3,
chant_381462,Qui mihi ministrat me sequatur,004485,1,,1,NL-Uu 406,3,213r,6.0,,,feast_0258,genre_a,office_l,source_573,,http://cantus.uwaterloo.ca/chant/497392/,Qui mihi ministrat me sequatur et ubi ego sum illic sit et minister meus erit,Qui michi ministrat me sequatur et ubi ego sum illic sit et minister meus erit | euouae,1---d---dc--f---g--fh--h---ijh---g--fh--g---gF---e--g---h--g---f---f--f7---f---f---e--f---g--fe---d--d---4---7h--h--gf--ge--g--h---3,
chant_387164,Quid vobis videtur de Christo,004533,4,,*,D-KA Aug. LX,2,212v,1.0,,,feast_0413,genre_a,office_e,source_414,,http://cantus.uwaterloo.ca/chant/619416/,Quid vobis videtur de Christo cujus filius est dicunt ei omnes David dicit eis Jesus quomodo David in spiritu vocat eum dominum dicens dixit dominus domino meo sede a dextris meis,Quid vobis videtur de xpisto cuius filius est dicunt ei omnes david dicit eis ihesus quomodo david in spiritu vocat eum dominum dicens dixit dominus domino meo sede a dextris meis,1---efe---cdf--f---ef--g--f---fe---df--dc---d--f---fe--df--egh---ge---dhk--h---gh--gf---g--ghg7---efgh--gf---e--f---g--ghg---ed-efe--dce---dhk--h--ghg---fg--gh---g---fe--df--f---e--f---g--ghg---ed--f--e---dc7--e---f--fec---d--f--d---fed--e--f---gh--g---g--g---f---gh--gf---e--e---4,
chant_388338,Quis ex vobis homo qui,004549,3,,3,F-Pn lat. 12044,1,139v,3.0,,,feast_0449,genre_a,office_e,source_014,,http://cantus.uwaterloo.ca/chant/401695/,Quis ex vobis homo qui habet centum oves et si perdiderit unam ex illis nonne dimittit nonaginta novem in deserto et vadit ad illam quae perierat donec inveniat illam alleluia,Quis ex vobis homo qui habet centum oves et si perdiderit unam ex illis nonne dimittit nonaginta novem in deserto et vadit ad illam quae perierat donec inveniat illam alleluia | Seuouae,1---e---ed---g--hk---jhg-h-kk--k---kl---k--kj7---h--kJ---hh--g---g---g---h--k--j--h---gf--g---gh---gfe--e---eD--g---hk--k--k---j--k--lK--k---kj--hg---h---k--k--k---jk---l--k7---kj---hj--h---hg---hk--g--ef--ed---dh--h---h--k--g--g---gF--ef---g--gf--e--e---4---k--k--kj--hj--h--gh---3,
chant_389630,Quodcumque ligaveris super terram erit,004561,8,,G1,A-Wn 1799**,M,145r,7.0,,,feast_1332,genre_a,office_v,source_531,,http://cantus.uwaterloo.ca/chant/545850/,Quodcumque ligaveris super terram erit ligatum et in caelis et quodcumque solveris super terram erit solutum et in caelis dicit dominus Simoni Petro,Quodcumque ligaveris super terram erit ligatum et in celis et quodcumque solveris super terram erit solutum et in celis dicit dominus symoni petro | Euouae,1---hG--fg--g---g--h--g--fe---f--g---ef--d7---h--h---h--h--g---hkh---jH---g--g---k---kH--kl--l---lm--kj--g---h--g---fgh--h---kk--klg---g--h--ge---f---g---ef--d7---h--h---h--h--h---h--hkh--jh---g--g---4---k--k--j--k--h--g---3,
chant_392729,Recessit igitur scienter nescius et,004574,4,,3,F-Pn lat. 12044,1.6,157v,8.0,,,feast_1661,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/402097/,Recessit igitur scienter nescius et sapienter indoctus,Recessit igituR scienteR nescius et sapienteR indoctus | ~In domino | Seuouae,1---f--f--f---fe--cd--d---efg--fE--ghg---fe--de--e---dh-hg---hj--h--gF--g7---ghg--e--e---4---h---g--h--h---3---h--g--h--jh--gfe--e7---3,
chant_400866,Respexisti humilitatem meam domine deus,004619,1,,G1,A-Wn 1799**,M,034v,21.0,,,feast_0658,genre_a,office_v2,source_531,,http://cantus.uwaterloo.ca/chant/543885/,Respexisti humilitatem meam domine deus meus,Respexisti humilitatem meam domine deus meus | Euouae,1---c--df--f--dfg-gf---fd--f--g--h--g---h--g---h--g--ef---g--fe---d--d---4---h--h--g--f--gh--g77---3,
chant_407609,Salve crux quae in corpore,004694,8,,*,A-KN 1018,,170r,5.0,,,feast_0055,genre_a,office_t,source_265,,http://cantus.uwaterloo.ca/chant/294182/,Salve crux quae in corpore Christi dedicata es et ex membris ejus tamquam margaritis ornata,Salve crux que in corpore xpisti dedicata es et ex membris eius tamquam margaritis ornata,1---k77--jk---hg---k---l---m--l--k---k--kj---hl--kj--g--h---g---g---f7---g--g---fe--f---d--e---f--g--gf--h---hkJ--g--g7---4,
chant_407617,Salve crux quae in corpore,004694,8,,C1,CDN-Hsmu M2149.L4,2.3,129v,4.0,,,feast_0055,genre_a,office_m,source_297,,http://cantus.uwaterloo.ca/chant/271689/,Salve crux quae in corpore Christi dedicata es et ex membris ejus tamquam margaritis ornata,Salve crux que in corpore xpicti dedicata es et ex membris eius tanquam margaritis ornata | ~Te decet,1---k--jk---hg---k---l---m--l--k---l--kj7---hl--kj--g--h---g---g---e---g--g---fe--f---d--e7---f--g--gf--h---hkj--g--g---4---kk--h--k--l--k77---3,
chant_409232,Sancta legio Agaunensium martyrum dum,004701,3,,*,A-KN 1012,2,073v,2.0,,,feast_1139,genre_a,office_l,source_166,,http://cantus.uwaterloo.ca/chant/285796/,Sancta legio Agaunensium martyrum dum resisterent adversariis sacro duce Mauritio interveniente immortalitatis compendium acquisierunt,Sancta legio agaunensium martirum dum resisterent adversariis sacro duce mauricio interveniente immortalitatis compendium acquisierunt,1---gk--k7---kj--gh--h---j--k--l--k--jH---hK--k--k---h---g--h--k--k---j--k--h--h--g---g--h7---k--k---hG--hj--k--h---h--k--g--e--fdC--c---f--d--e--f--g--h---gF--e--fg--g7---f--gh--gf--e--e---4,
chant_413959,Sanctum est verum lumen et,004768,6,,*,A-KN 1012,2,104v,9.0,,,feast_0227,genre_a,office_e,source_166,,http://cantus.uwaterloo.ca/chant/286310/,Sanctum est verum lumen et admirabile ministrans lucem his qui permanserunt in agone certaminis recipiunt ab ipso splendorem sempiternum in quo assidue felices laetantur,Sanctum est verum lumen et admirabile ministrans lucem his qui permanserunt in agone certaminis recipiunt ab ipso splendorem sempiternum in quo assidue felices letantur,1---eD--def---e---fd--cD---deffd--d---d---e--fg--g--fg7--e---e--gh--hG---hk--gf---e---fg---fE--df--d--c---c---d--ff--gh---gH--fe--de--e---ed7--g--hk--kH---hg---hg--e---fE--dfd--cd---f--gh--edE--e---edE---fc---cg--g--gfd--d---dg--gf--gh77---gh--ede--e---4,
chant_415375,Sanguis sanctorum martyrum pro Christo,004809,5,,1,NL-Uu 406,B,178v,10.0,,,feast_0293,genre_a,office_l,source_573,,http://cantus.uwaterloo.ca/chant/496659/,Sanguis sanctorum martyrum pro Christo effusus est in terra ideo adepti sunt munera sempiterna,Sanguis sanctorum martirum pro xpisto effusus est in terra ideo adepti sunt munera sempiterna,1---hG--f---hK--k--ij---h--jk--k---k---kl--n---l--k--k---l---k7---ijH--h---f--gh--h---h--h--g---f---g--gh--h---hF--igj--gF--f---4,
chant_416037,Satiavit dominus quinque milia hominum,004818,4,,F2,I-Ac 693,,092v,3.0,,,feast_0445,genre_a,office_s,source_379,,http://cantus.uwaterloo.ca/chant/171376/,Satiavit dominus quinque milia hominum de quinque panibus et duobus piscibus,Satiavit dominus quinque milia hominum de quinque panibus et duobus piscibus | Euouae,1---d--e--g--g---g--hj--h---g--h---j--h--g---h--h--h---eh---g--g7---e--d--ed---c---d--e--g---e--e--e---4---h--g--h--j--g--fe7---3,
chant_416222,Saule quid persequeris martyrem meum,004822,1,,A1,CH-E 611,3.,023v,4.0,,,feast_1548,genre_a,office_m,source_564,,http://cantus.uwaterloo.ca/chant/228750/,Saule quid persequeris martyrem meum Stephanum ego te faciam servum meum,Saule quid persequeris martyrem meum stephanum ego te fatiam servum meum | euouae,1---dh--hk---h---g--h--g--e---f--g--f---gh--fe---d--cd--d---f--fe---d7---fg--f--c---df--fE---d--d---4---h--h--g--f--gh--gh---3,
chant_417285,Scio cui credidi et certus,004831,1,,3,F-Pn lat. 12044,1.2,154v,6.0,,,feast_1321,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/402007/,Scio cui credidi et certus sum quia potens est depositum meum servare in illum diem justus judex,Scio cui credidi et certus sum quia potens est depositum meum servare in illum diem iustus iudex | Seuouae,1---h--hf---gh--h---gh--fe--d---f---f--f---fedc---e--f---gh--g---f---f--fg--f--f---fg--f---f--fe--c---ef---g--f---fe--dC---d--efe---d--d---4---h--h--h--h--hg--h---3,
chant_418871,Sebastianus dixit Marcelliano et Marco,004842,8,,1,F-Pn lat. 12044,2.2,044r,1.0,,,feast_0581,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/399358/,Sebastianus dixit Marcelliano et Marco non vos seducant blandimenta mulierum,Sebastianus dixit marcelliano et marco non vos seducant blandimenta mulierum | ~Conserva | Seuouae,1---g--g--g--gk--j---g--g---g--j--k--l--k---h---K--j---l7---k---k--lml--kj-klk---h--g--h--h---k--jh--g--g---4---g--h--gk---3---k--k--j--k--h--g---3,
chant_419520,Secus decursus fluminum stetit hoc,204573,1,,*,D-KA Aug. LX,1.1,152v,5.0,,,feast_1821,genre_a,office_m,source_414,,http://cantus.uwaterloo.ca/chant/618120/,Secus decursus fluminum stetit hoc germen virginum quod nullo cedens turbini mansit in lege domini,Secus decursus fluminum stetit hoc germen virginum quod nullo cedens turbini mansit in lege domini,1---cd--d---fe--fe--d---dc--cd--d---d--dh---hgf7---ghG--fed---c--d--d---d---fed-g--h---hg-kjh--gF---f--g--g---gd-fgd--d---c---fghgfed--fed---c--d--d7---3,
chant_419802,Sed post ut fidei devotus,204581,3,,3,NL-Uu 406,1.3,171v,4.0,,,feast_1051,genre_a,office_m,source_573,,http://cantus.uwaterloo.ca/chant/496479/,Sed post ut fidei devotus dogmata sumpsit doctrinae cumulos illi sapientia vexit,Sed post ut fidei devotus docmata sumpsit doctrinae cumulos illi sapientia vexit | Euouae,1---eD---g---h---khg--hhk--k7---kj--kl--l---kj--h--g---hG--g---gh--kj--h---g--f--f---feeD--d---fe--d--efG--g--gf---e--e---4,
chant_421340,Sepultus ergo decem annos ibidem,004869,2,,D1,A-KN 1018,2,159v,1.0,,,feast_1312,genre_a,office_l,source_265,,http://cantus.uwaterloo.ca/chant/294057/,Sepultus ergo decem annos ibidem requievit incorruptus,Sepultus ergo decem annos ibidem requievit incorruptus,1---c--c--d---fE--dfd---c--d7---fE--dfe---c--d--c---c--d--f--f---c--cf--d--d---4---7k--k--k--fg--g7---3,
chant_423444,Si duo ex vobis consenserint,004888,1,,1,F-Pn lat. 12044,B,081v,10.0,,,feast_0635,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/400261/,Si duo ex vobis consenserint super terram de omni re quamcumque petierint fiet illis a patre meo dicit dominus,Si duo ex vobis consenserint super terram de omni re quamcunque petierint fiet illis a patre meo dicit dominus | Seuouae,1---cd---dhij--h---h---hk--h---h--h--h7--h---h--h---h--hg-hjhg---ef---g--fe---d---f--f--fe---df--f--dedcd--dc---c--d---f--f---f---f--f---f--ef---g--fe---d--d7--d---4---h--h--g--f--gh--g---3,
chant_423825,Si ignem adhibeas rorem mihi,004897,8,,G1,A-Wn 1799**,2.2,128v,4.0,,,feast_0031,genre_a,office_m,source_531,,http://cantus.uwaterloo.ca/chant/545497/,Si ignem adhibeas rorem mihi salvificum de caelo angeli ministrabunt,Si ignem adhibeas rorem michi salvificum de celo angeli ministrabunt | ~Fundamenta,1---g---gk--h---gf--gh--h--g---g--j---k--l---kH--k--k--j---k---klk--kjk---h--g--h7---k--j--g--g---4---k--k--j--k--h--g---3,
chant_424410,Si offers munus tuum ante,004903,1,,D2,CH-Fco 2,M,136v,1.0,,,feast_0454,genre_a,office_v2,source_477,,http://cantus.uwaterloo.ca/chant/255448/,Si offers munus tuum ante altare et recordatus fueris quia frater tuus habet aliquid adversum te relinque ibi munus tuum ante altare et vade prius reconciliari fratri tuo et tunc veniens offerres munus tuum alleluia,Si offers munus tuum ante altare et recordatus fueris quia frater tuus habet aliquid adversum te relinque ibi munus tuum ante altare et vade prius reconciliari fratri tuo et tunc veniens offerres munus tuum alleluya | euouae,1---de-fe---de--dc---d--f---fe--d7---dC--d---f--defed--d---dC---f--g--h--g---f--ghg--hjh---f--g---h--gf---g--d---g7--f---f--fe--d---dC--d--efe---d---hj--h--g---h--g---h--k---kj--h---hg--h---k7--hjkjh--h---h---hg--ef---h--ghg---e--f--g--f--fe--d---fe--de---d--c---cd---efd---f--hg--g7---e--g--h---f--f---ffedc--c---d--fe--d--d---4---h--h--g--f--gh--gfed7---3,
chant_424712,Si qui veri dei cultum,004905,6,,1,F-Pn lat. 12044,1.3,189v,3.0,,,feast_1139,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/402773/,Si qui veri dei cultum profiteri audebant statim ad supplicia saeva et necem rapiebantur,Si qui veri dei cultum profiteri audebant statim ad supplicia seva et necem rapiebantuR | ~Cum invocarem | Seuouae,1---f---f---g--f---f--f---fhijh-hG--hg---g--g--j--jh---gF--g--f7---g--f---f---f--fh--jhg--g---hgg--f---gh---fgef--dcd---gf--g--gh--g--f----4---f---gH--h---3---h--h-f--gh--g--f---3,
chant_427334,Sicut myrrha electa odorem dedisti,004942,1,,G1,A-Wn 1799**,1.2,124r,10.0,,,feast_1416,genre_a,office_m,source_531,,http://cantus.uwaterloo.ca/chant/545421/,Sicut myrrha electa odorem dedisti suavitatis sancta dei genetrix,Sicut myrra electa odorem dedisti suavitatis sancta dei genitrix | ~Celi enarrant,1---d--df---dc--f---gh--hij--h---hk--kIj--g---jk--h--h---hg--e--f--gh--g---h--g77---fe--fgfe---d--cd--d---4---h--h--g--f--gh--g---3,
chant_427942,Signatur super has digne lux,204676,3,,F1,A-KN 1018,1.3,235r,2.0,,,feast_1724,genre_a,office_m,source_265,,http://cantus.uwaterloo.ca/chant/294769/,Signatur super has digne lux vultus tui domine quas tyrannus collegerat ut per tot unam auferat,Signatur super has digne lux vultus tui domine quas tyrannus collegerat ut per tot unam auferat,1---eD7--g--hj---kh--g---h---efgE--ghkj---kjhg---d--g---h--gh---kj7--hj--j---j---lmh--jklK--kj---kjhghG--fE--de--e---j---hjklH---kj7---lh-lkj--j---kjhghG--f--e---4,
chant_429788,Simon huic epulas obtulit haec,204685,5,,1,NL-Uu 406,2.2,147v,4.0,,,feast_1115,genre_a,office_m,source_573,,http://cantus.uwaterloo.ca/chant/495882/,Simon huic epulas obtulit haec lacrimas quas prescit epulis,Symon huic epulas obtulit hec lacrimas quas prescit epulis | ~Deus noster,1---hgg--f---fhhk-kl--k---llnm--lk--k---k--lm--m---onm---ln--lk--k---kl---hg--g7---h--g--f---4,
chant_430741,Sit nomen domini benedictum in,004971,7,,4,F-Pn lat. 15181,4,184v,17.0,,,feast_0500,genre_a,office_v2,source_447,,http://cantus.uwaterloo.ca/chant/409166/,Sit nomen domini benedictum in saecula,Sit nomen domini benedictum in secula | euouae | ~Laudate,1---l---kj--k7---lm--ml--l---kj--h--jk--lk---h---g--g--g7---4---l--l--m--l--k--j---3---kJ--kl--l--l---3,
chant_436076,Spiritus domini super me evangelizare,004999,2,,1,F-Pn lat. 12044,3,002v,3.0,,,feast_0679,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/398371/,Spiritus domini super me evangelizare pauperibus misit me,Spiritus domini super me evangelizare pauperibus misit me | euouae,1---df--d--d---dc--d--f---f--e---c7---e--d--c--d--f--e---d--f--e--f---g--fE---d---4---f--f--f--e--c--d---3,
chant_437215,Splendet Christe per saecula sancta,204746,1,,2,F-Pn lat. 12044,M,149v,4.0,,,feast_0118,genre_a,office_v2,source_014,,http://cantus.uwaterloo.ca/chant/401911/,Splendet Christe per saecula sancta mater ecclesia exsultet nunc caeligena laetetur et terrigena celebrando mente pura Baboleni sollemnia quo ejus ante te sancta mereatur suffragia,Splendet phiste per secula sancta mater ecclesia exultet nunc celigena letetur et terrigena celebrando mente pura baboleni sollempnia quo eius ante te sancta mereatur suffragia | ~Magnificat,1---dd--cd---dfg7--fed---dedc---ef--ed--d---dh--h---k--g---f--g--f--h---d--hG--g---hg---ed--efd--c--d---f--g--d---e---c--efd--cd--d---h--k--lK7--h---k--gf---g--h---h--g--hg--ed---ef--d--cd--d---d---f--e---f--d---ed---c--d---e--f--gfh--hgfed---dedc--ef--ed--d---4---f--gh--h--h7---3,
chant_437563,Stabunt justi in magna constantia,005012,8,,G1,CH-Fco 2,1.,176r,16.0,,,feast_0338,genre_a,office_m,source_477,,http://cantus.uwaterloo.ca/chant/256018/,Stabunt justi in magna constantia adversus eos qui se angustiaverunt et qui abstulerunt labores eorum alleluia,Stabunt iusti in magna constancia adversus eos qui se angustiaverunt alleluya | euoua,1---gk--hgf---gh--g---g---jk--l---h--k--k--j---l--j--k---lml--kj-klk---h---h7---g--h--k--j--hG--f---fh--h--g--g---4---k--k--j--k--h--g77---3,
chant_441371,Strinxerunt corporis membra posita super,005035,7,,C1,A-KN 1018,3.1,097v,3.0,,,feast_1056,genre_a,office_m,source_265,,http://cantus.uwaterloo.ca/chant/293355/,Strinxerunt corporis membra posita super craticulam ministrantibus prunas exsultat levita Christi,Strinxerunt corporis membra posita super craticulam ministrantibus prunas exultat levita christi,1---lj-lmL--lm--m---lK7--k--k---g--g---k--k--k---k--k---k--h--k--k---k--k7--k--j--h---kl--l---l--mO--m---kh--k--h---g--g7---4---7l--l--m--l--k--jk7---3,
chant_442486,Summa ingenuitas ista est in,005053,8,,C2,CH-E 611,1.2,173v,14.0,,,feast_0031,genre_a,office_m,source_564,,http://cantus.uwaterloo.ca/chant/231555/,Summa ingenuitas ista est in qua servitus Christi comprobatur,Summa ingenuitas ista est in qua servitus xpisti comprobatur | ~Quare fremuerunt,1---k--k---k--k--k--j--h---kl--k---g---f---h---k--j7--h---kl--l---kH--k--g--g---4---k--k--k--k--kl--k---3,
chant_444260,Super solium David et super,005064,8,,G1,D-KNd 1161,B,006v,9.0,,,feast_0415,genre_a,office_l,source_067,,http://cantus.uwaterloo.ca/chant/602029/,Super solium David et super regnum ejus sedebit in aeternum alleluia,Super solium david et super regnum eius sedebit in eternum alleluia | euouae,1---g--gE7---fe--fg--gh-g---f--ghg-hijh---f---g--h---kJ--hg---h--g---g--fe--d---f---gh--g--gfd---fE--fg--g--g7---4---k--k--j--k--h--g---3,
chant_445502,Surgens Jesus mane prima sabbati,005075,8,,G1,CH-E 611,7,096v,6.0,,,feast_1267,genre_a,office_x,source_564,,http://cantus.uwaterloo.ca/chant/230066/,Surgens Jesus mane prima sabbati apparuit primo Mariae Magdalenae de qua eiecerat septem daemonia alleluia,Surgens ihesus mane prima sabbati apparuit primo marie magdalene de qua eiecerat septem demonia alleluia | euouae,1---g-hkJ--hg-gF7---gh--g---k--k---l--m---l--k--k---l--k--jk--h---f--h---kj--g--g---g--fg--efg--gefed---g7---c---d--e--fg--g---gh--hF---g--f--gh--h---ge-eD--ef--ghG--g---4---k--k--j--k--h--g---3,
chant_448714,Tali namque a domino meruerunt,005097,1,,1,NL-Uu 406,3,187r,4.0,,,feast_0386,genre_a,office_l,source_573,,http://cantus.uwaterloo.ca/chant/496830/,Tali namque a domino meruerunt confessione migrare ut amputatis capitibus adhuc putaretur lingua palpitans dominum confiteri,Tali namque a domino meruerunt confessione migrare ut amputatis capitibus adhuc putaretur lingua palpitans dominum confiteri | euouae,1---d--d---dC--f---g---f--gh--hgg---f--g--gh--g---f--f--f--fe--g---fe--dddfe7--dc---d---cD--d--f--f---fd--f--gh--g---g--ge---gh--fe--dddfe--dc---c--df---ffgF--f--f---h--gf--ef---gF--fe--d--d---4,
chant_449134,Tamquam aurum in fornace probavit,005100,7,,C1,A-KN 1018,4,179v,1.0,,,feast_0227,genre_a,office_l,source_265,,http://cantus.uwaterloo.ca/chant/294284/,Tamquam aurum in fornace probavit electos dominus et sicut holocausta accepit eos,Tanquam aurum in fornace probavit electos dominus et sicut holocausta accepit eos,1---l--l---l--j---l---mL--l--l7---l--m--l---jk--h---g--g--g---k---k--k---k--j--hk--jh7---gh--k--h---g--g---4,
chant_450066,Tanto pondere eam fixit spiritus,005110,7,,C1,CH-Fco 2,M,164r,4.0,,,feast_1079,genre_a,office_v2,source_477,,http://cantus.uwaterloo.ca/chant/255782/,Tanto pondere eam fixit spiritus sanctus ut virgo domini immobilis permaneret,Tanto pondere eam fixit spiritus sanctus ut virgo domini immobilis permaneret | euouae,1---l--l---l--l--j7---l--m---l--l---jk--l--kjh---g--g---k---k--k---k--gh--h---kJ--klm--l--kjk---hk--jH--g7--g---4---l--l--m--l--k--jk7---3,
